actual_RUL,rf_predicted_RUL,xgb_predicted_RUL,avg_sensor_value,sensor_11,sensor_9,sensor_4,sensor_7,op_set_1,op_set_2,op_set_3,sensor_health_index
56,55.65,66.37586,1518.2280999999998,47.86,9059.3,1416.37,553.14,0.002,-0.0004,100.0,3507.843333333333
3,3.07,7.391887,1518.5969944444444,48.33,9052.47,1425.3,550.83,-0.0007,0.0003,100.0,3508.6999999999994
238,145.16,140.37917,1518.0619444444444,47.39,9064.32,1407.88,553.7,0.0023,0.0002,100.0,3506.53
85,131.0,120.79242,1517.5011722222223,47.44,9050.67,1413.13,552.94,0.0009,0.0005,100.0,3503.7466666666664
77,93.53,95.73731,1517.5871444444442,47.83,9060.55,1410.48,552.76,0.0,-0.0004,100.0,3506.2866666666664
249,148.6,149.21698,1517.6538277777777,47.39,9056.48,1404.41,553.8,0.0025,-0.0004,100.0,3502.7599999999998
41,49.27,60.29878,1522.401472222222,47.57,9099.49,1410.13,552.87,0.0042,0.0004,100.0,3519.063333333333
259,134.48,137.98694,1516.6575944444444,47.52,9044.81,1413.34,553.36,9.999999999999999e-05,0.0,100.0,3501.89
146,105.31,104.731346,1517.1680555555554,47.79,9046.97,1405.28,552.91,0.0009,-0.0002,100.0,3500.013333333334
204,139.97,135.3148,1516.5856055555553,47.57,9050.07,1406.25,553.31,0.001,0.0003,100.0,3501.2966666666666
207,147.77,163.9466,1517.3968666666665,47.21,9062.24,1398.77,554.63,-0.0006,-0.0002,100.0,3502.74
83,76.69,68.83886,1519.095422222222,47.8,9068.04,1409.21,553.05,0.0034,0.0,100.0,3508.35
98,134.68,134.1301,1516.9644055555557,47.69,9052.57,1405.28,553.45,0.0004,0.0005,100.0,3501.846666666667
126,170.79,165.90259,1517.9113888888887,47.27,9068.8,1389.12,554.08,0.0007,-0.0004,100.0,3501.7299999999996
50,52.96,55.907238,1520.5148444444449,47.6,9089.61,1405.74,553.18,-0.0008,0.0005,100.0,3514.316666666667
188,161.65,163.00906,1516.65255,47.41,9053.43,1403.01,554.52,0.0015,0.0002,100.0,3501.2833333333333
63,68.19,60.267773,1519.8356611111112,47.57,9081.19,1404.25,553.34,-0.0011,0.0002,100.0,3511.0033333333336
108,139.25,152.42805,1519.3360611111113,47.26,9077.37,1405.21,553.49,0.0005,0.0003,100.0,3509.946666666667
115,145.68,149.94391,1517.6824722222223,47.34,9061.94,1400.88,553.9,0.0021,-0.0005,100.0,3503.3866666666668
70,99.2,112.999245,1518.7806722222222,47.4,9069.38,1403.02,553.15,-0.001,0.0001,100.0,3506.6
133,157.67,161.0068,1517.2009555555553,47.4,9057.98,1402.71,554.63,-0.0036,0.0,100.0,3502.6966666666663
119,112.18,100.279366,1518.5975944444444,47.61,9065.63,1405.09,552.9,-0.0005,0.0001,100.0,3506.11
190,190.67,202.55098,1517.1242055555558,47.09,9058.33,1388.77,554.81,-0.0016,0.0004,100.0,3498.0633333333335
157,136.45,132.86249,1518.4274166666664,47.38,9065.22,1409.64,553.87,-0.0002,-0.0002,100.0,3507.4133333333325
191,123.09,114.87837,1518.0949166666664,47.62,9056.49,1415.16,553.3,-0.0007,0.0004,100.0,3506.4233333333336
108,158.87,157.14008,1517.3455000000004,47.51,9060.55,1396.03,554.37,0.0019,0.0002,100.0,3501.3633333333332
139,156.84,171.63078,1516.173827777778,47.34,9049.62,1403.13,553.54,0.0023,0.0003,100.0,3500.03
95,93.74,87.49872,1518.2322222222222,47.69,9063.08,1410.97,552.7,-0.0011,-0.0002,100.0,3507.2466666666664
8,14.71,15.41906,1522.4319222222223,47.95,9086.25,1425.67,551.64,0.0005999999999999998,0.0003,100.0,3519.956666666667
45,37.04,29.80876,1519.6391222222223,47.83,9063.43,1421.25,551.99,0.0019,-0.0002,100.0,3510.8366666666666
78,114.22,119.01273,1518.3407277777776,47.44,9065.0,1412.45,553.5,0.0021,0.0,100.0,3508.296666666667
108,136.27,140.4867,1516.9034722222225,47.57,9042.79,1413.96,553.39,0.0007,-0.0001,100.0,3501.44
109,107.65,127.08225,1517.5982944444445,47.57,9060.63,1405.83,552.97,0.003,0.0005,100.0,3504.6766666666663
173,139.36,132.26135,1517.902827777778,47.5,9055.54,1412.01,554.12,-0.0011,0.0002,100.0,3505.016666666667
205,160.01,157.10556,1516.0956055555555,47.36,9042.84,1407.47,553.55,0.0014,0.0004,100.0,3499.2233333333334
94,160.34,167.80037,1516.6963611111114,47.53,9052.23,1408.81,554.09,0.0013,-0.0001,100.0,3502.8566666666666
26,27.86,27.25584,1523.0865555555554,47.86,9103.92,1413.1,551.72,-0.0006,0.0002,100.0,3521.626666666667
4,3.11,5.2085395,1522.061877777778,48.16,9085.94,1426.52,550.85,9.999999999999999e-05,-0.0002999999999999999,100.0,3520.206666666667
258,152.38,157.18437,1517.6850444444444,47.55,9056.41,1403.3,554.23,-9.999999999999999e-05,0.0005,100.0,3502.4199999999996
142,120.45,134.7451,1518.4969499999997,47.29,9066.68,1402.45,554.33,-9.999999999999999e-05,0.0,100.0,3505.473333333334
25,50.7,46.018414,1519.7885888888889,47.69,9071.42,1416.24,551.81,-0.0013,-0.0005,100.0,3511.7833333333333
171,156.78,159.07721,1516.420322222222,47.4,9042.55,1409.06,553.36,-0.0032,0.0003,100.0,3499.6699999999996
11,15.3,13.24986,1525.2795777777778,48.07,9118.9,1423.96,551.38,0.0,0.0003,100.0,3530.31
55,60.82,64.49998,1519.541027777778,47.56,9070.67,1411.66,553.53,0.0027,0.0004,100.0,3509.963333333333
191,151.22,133.868,1516.4072444444446,47.44,9039.8,1414.03,553.42,0.0005999999999999998,-0.0002,100.0,3500.4233333333336
33,33.56,31.14035,1523.2820000000002,47.68,9098.81,1418.2,552.0,-0.0049,-0.0002999999999999999,100.0,3521.5633333333335
66,53.51,51.215866,1519.243622222222,47.81,9065.49,1414.58,552.54,0.0049,0.0002,100.0,3509.293333333333
221,191.62,196.90216,1516.5999111111112,47.17,9054.62,1394.01,554.11,0.0005,-0.0002,100.0,3498.6000000000004
188,146.37,147.72533,1518.2259388888888,47.42,9065.01,1400.34,554.84,0.0012,-0.0004,100.0,3504.2566666666667
95,142.61,143.18605,1517.6375944444446,47.37,9062.71,1404.24,553.64,0.0016,0.0002,100.0,3504.773333333333
36,40.0,35.352337,1521.8483166666667,47.84,9088.02,1419.62,553.63,0.0004,-0.0004,100.0,3518.4933333333333
120,128.81,126.66296,1518.3643166666668,47.52,9058.89,1405.64,552.95,0.0023,-0.0002999999999999999,100.0,3504.0166666666664
76,134.7,130.87827,1518.667488888889,47.38,9069.46,1399.37,554.46,0.0009,0.0001,100.0,3505.4033333333323
209,105.68,97.689125,1517.5275166666668,47.58,9056.02,1407.65,552.9,-0.0007,-0.0002999999999999999,100.0,3503.75
95,78.47,68.88562,1518.335361111111,47.69,9060.61,1416.79,552.35,0.0069,0.0001,100.0,3508.363333333334
71,96.27,109.81479,1518.6100333333334,47.49,9072.37,1400.65,554.17,-0.0026,0.0003,100.0,3506.8366666666666
178,144.39,156.10983,1517.8268833333334,47.24,9062.85,1403.38,553.79,0.0029000000000000002,-0.0002,100.0,3504.49
26,33.92,34.231487,1516.8074944444443,47.9,9035.99,1420.38,552.4,0.0003,0.0002,100.0,3501.4233333333327
137,157.05,155.65877,1516.3088611111111,47.56,9047.83,1402.02,553.48,-0.0027,0.0002,100.0,3499.1366666666668
149,82.3,81.78032,1518.1299888888889,47.73,9059.56,1408.88,552.92,-0.0016,0.0,100.0,3505.3899999999994
64,127.79,128.15184,1517.963211111111,47.54,9059.55,1403.75,553.24,-0.0023,0.0004,100.0,3503.6133333333332
43,35.24,32.6178,1524.9754222222223,47.65,9125.49,1405.29,553.74,0.0018,0.0,100.0,3526.143333333333
272,136.63,128.4731,1517.3828277777775,47.42,9057.99,1410.81,552.9,0.0012,-0.0004,100.0,3505.4066666666663
72,60.41,62.585907,1520.576622222222,47.48,9082.11,1412.52,553.49,-0.0028,0.0004,100.0,3514.036666666667
51,54.09,58.1261,1520.5519333333332,47.72,9071.38,1421.51,552.02,-0.0013,-0.0002999999999999999,100.0,3513.5366666666664
146,151.41,164.78773,1517.2015333333334,47.21,9060.91,1399.6,555.03,-0.0009,0.0003,100.0,3502.5733333333333
166,153.14,123.46516,1518.0701999999999,47.44,9060.88,1399.63,553.37,0.0009,-0.0006,100.0,3502.6499999999996
170,183.77,182.65433,1517.8088888888888,47.08,9067.82,1393.67,554.49,-9.999999999999999e-05,0.0001,100.0,3502.8566666666666
72,130.65,128.95905,1518.3623666666665,47.45,9056.01,1412.32,553.58,-0.0005,0.0002,100.0,3505.26
119,115.18,133.30405,1518.6388444444444,47.53,9071.97,1397.47,554.19,-0.0002,-0.0002,100.0,3505.6566666666663
163,124.51,152.03363,1517.497561111111,47.46,9059.33,1398.21,553.15,0.0022000000000000006,-0.0002,100.0,3501.6666666666665
95,94.49,84.22936,1518.75745,47.64,9064.8,1413.2,552.8,-0.002,0.0003,100.0,3508.5466666666666
132,156.17,154.68422,1516.9496555555556,47.23,9054.82,1397.45,553.84,-0.0022,-0.0002999999999999999,100.0,3499.8333333333335
102,71.1,58.764645,1519.1914222222224,47.58,9062.31,1414.82,552.46,-0.0031000000000000003,-0.0005,100.0,3508.236666666666
141,175.58,153.73567,1517.2471666666665,47.27,9060.95,1393.06,553.6,-0.005,0.0,100.0,3500.4266666666667
98,152.11,130.53409,1519.1494666666667,47.2,9068.58,1403.32,554.04,-0.0011,0.0004,100.0,3506.366666666667
127,146.6,148.29677,1517.7925111111113,47.25,9060.22,1401.47,554.09,0.0005,-0.0002999999999999999,100.0,3502.9799999999996
43,53.69,53.66147,1520.8341444444445,47.66,9084.23,1419.08,553.33,-0.0009,0.0004,100.0,3516.99
190,187.57,168.82645,1515.430477777778,47.14,9040.75,1401.88,553.84,-0.0011,0.0005,100.0,3496.59
57,159.81,162.83224,1517.7290555555555,47.4,9056.88,1414.76,553.99,0.0013,0.0006,100.0,3506.3466666666664
114,94.35,92.725685,1518.6614166666668,47.67,9061.61,1409.01,552.9,0.001,-0.0001,100.0,3506.096666666667
122,203.76,188.31332,1516.1003222222223,47.18,9057.15,1394.53,554.47,0.0007,-0.0001,100.0,3499.6200000000003
39,40.82,34.661083,1516.9376888888887,47.78,9043.35,1415.64,552.23,0.0021,-0.0002999999999999999,100.0,3502.2566666666667
41,24.74,21.271975,1518.6283444444443,47.95,9058.79,1417.1,551.76,0.0019,0.0,100.0,3507.946666666667
20,28.36,21.137094,1515.1472777777778,47.97,9028.21,1418.0,552.03,0.0054,0.0003,100.0,3498.0599999999995
102,92.19,83.94774,1517.370633333333,47.59,9048.4,1418.77,552.74,0.0009,-0.0005,100.0,3504.92
121,114.49,128.29779,1518.1878166666668,47.62,9060.36,1404.47,553.36,0.002,0.0004,100.0,3504.15
8,7.93,6.41926,1527.9116444444444,47.98,9144.14,1425.4,552.49,0.0019,0.0003,100.0,3539.1733333333327
189,101.15,98.398544,1518.4522444444447,47.73,9059.76,1411.43,553.53,-0.0018,-0.0001,100.0,3506.306666666667
97,126.87,126.07469,1517.9158277777778,47.57,9063.43,1405.7,553.14,-0.0038,-0.0001,100.0,3505.566666666667
9,11.01,11.94291,1525.349088888889,48.18,9112.37,1424.48,552.76,-0.003,-0.0004,100.0,3528.3433333333337
108,141.5,136.53157,1519.256722222222,47.47,9072.56,1404.79,554.23,-0.0036,0.0001,100.0,3508.2733333333326
132,182.38,187.29126,1517.5769611111111,47.18,9061.75,1397.14,554.19,-0.0011,-0.0002999999999999999,100.0,3502.023333333333
47,33.68,28.934418,1517.7995888888888,47.86,9052.22,1419.12,552.63,0.0011,0.0004,100.0,3506.4
100,142.11,148.44905,1518.2142666666668,47.24,9062.6,1404.46,553.82,0.0021,-0.0005,100.0,3504.766666666667
244,143.2,132.20148,1516.7038222222222,47.58,9044.22,1412.94,553.12,0.0007,0.0004,100.0,3501.58
92,118.87,118.86834,1518.8827722222222,47.29,9075.41,1399.27,554.66,-0.0016,-0.0005,100.0,3507.3233333333337
107,107.73,100.34638,1519.3725777777777,47.42,9075.81,1405.82,553.91,-0.0016999999999999997,0.0002,100.0,3509.683333333333
5,11.63,7.383367,1528.1548166666666,48.07,9131.0,1427.79,552.3,-0.0024,0.0001,100.0,3535.6200000000003
101,121.02,124.81258,1518.0581277777774,47.57,9055.63,1407.27,553.27,0.0005999999999999998,0.0002,100.0,3503.49
176,143.85,140.52515,1516.838472222222,47.39,9044.53,1412.72,553.18,0.0013,-0.0004,100.0,3501.5466666666666
125,92.95,103.45035,1519.0541055555557,47.52,9069.37,1416.0,552.83,-0.0007,0.0004,100.0,3510.9633333333336
111,101.14,108.22838,1518.717677777778,47.49,9078.67,1395.96,553.54,0.0027,0.0004,100.0,3507.3733333333334
84,134.91,138.78279,1518.3885944444446,47.27,9068.02,1404.29,554.4,0.0005999999999999998,0.0004,100.0,3506.526666666667
154,116.42,119.27953,1517.8986222222222,47.54,9053.53,1416.61,553.56,0.0028,0.0004,100.0,3505.893333333334
54,45.53,38.513786,1522.9606555555556,47.58,9095.98,1414.35,552.63,0.003,0.0,100.0,3519.3033333333333
21,14.62,16.124453,1527.0711333333336,47.9,9136.55,1421.43,552.41,0.001,0.0,100.0,3535.293333333333
17,20.91,24.602436,1526.737594444444,47.89,9134.86,1420.33,552.97,0.0022000000000000006,0.0002,100.0,3534.36
86,148.18,150.71655,1518.2971722222221,47.33,9064.41,1402.37,553.88,-0.0016999999999999997,-0.0002999999999999999,100.0,3504.703333333333
147,158.95,158.92744,1518.1265722222224,47.33,9068.97,1394.85,554.66,-0.0041,0.0004,100.0,3503.7166666666667
88,159.89,160.7677,1516.6472999999996,47.34,9044.73,1406.25,553.66,-9.999999999999999e-05,0.0001,100.0,3499.44
145,182.15,176.76045,1516.6801388888887,47.09,9057.61,1398.03,554.54,0.0007,0.0001,100.0,3500.9100000000003
275,149.85,150.60672,1517.2655999999997,47.16,9056.12,1404.1,553.92,-0.0038,0.0004,100.0,3502.4600000000005
11,5.97,7.0942874,1528.5366611111112,48.07,9138.64,1433.65,551.99,-0.0033,0.0001,100.0,3540.1199999999994
52,56.38,50.40583,1521.555022222222,47.52,9081.55,1412.07,553.98,0.0005999999999999998,0.0001,100.0,3513.713333333333
88,101.57,103.02212,1518.18795,47.47,9067.37,1407.59,553.77,-0.0016,-0.0005,100.0,3507.476666666667
48,83.97,81.77542,1519.7974333333332,47.5,9079.21,1397.98,553.68,-0.0005,-0.0002,100.0,3508.2299999999996
292,165.88,166.47722,1517.6705277777778,47.48,9057.85,1406.93,553.98,0.0022000000000000006,0.0005,100.0,3504.0866666666666
180,169.06,185.33833,1517.2775166666668,47.19,9052.26,1406.57,554.82,-0.0011,-0.0001,100.0,3502.0066666666667
19,21.1,19.277788,1525.4153722222222,48.03,9121.78,1417.39,552.63,0.0015,0.0005,100.0,3529.066666666667
100,124.48,133.70499,1517.6486444444442,47.43,9062.33,1402.61,553.04,-0.0023,-0.0002999999999999999,100.0,3504.1233333333334
177,148.66,144.86427,1515.6871444444444,47.72,9039.61,1401.63,553.05,-0.0021,0.0001,100.0,3496.32
95,132.37,135.46808,1517.0202277777778,47.64,9047.28,1411.24,553.65,0.0015,-0.0005,100.0,3502.0533333333333
43,127.44,118.33356,1518.894988888889,47.42,9064.94,1407.51,553.76,0.0002,-0.0001,100.0,3506.6233333333334
2,1.84,2.8609474,1529.7597833333334,48.04,9152.84,1434.3,551.78,0.0018,0.0,100.0,3545.06
82,139.83,150.63371,1517.5932944444446,47.36,9061.81,1398.82,554.04,-0.0019,0.0003,100.0,3502.6633333333334
31,63.53,49.814583,1517.977727777778,47.66,9048.48,1425.33,553.01,-0.0014,-0.0002,100.0,3507.1566666666663
20,38.7,39.931557,1518.2017833333334,47.79,9060.26,1411.23,552.19,0.0007,-0.0002,100.0,3506.4266666666667
203,163.3,160.08418,1517.414527777778,47.3,9067.9,1392.35,553.8,-0.0013,0.0003,100.0,3502.5166666666664
72,174.38,160.36786,1517.8186666666666,47.29,9055.64,1410.34,553.92,0.0,0.0005,100.0,3504.4233333333336
89,98.86,100.369255,1518.0271222222223,47.72,9060.36,1410.02,553.2,0.003,-0.0002999999999999999,100.0,3506.0333333333333
62,73.29,75.41252,1520.0877222222225,47.41,9082.18,1406.59,554.05,-0.0047,0.0001,100.0,3512.06
82,97.76,100.99523,1518.5599222222222,47.65,9065.96,1405.46,554.04,0.0063,0.0,100.0,3506.356666666666
156,136.33,148.91867,1518.2228388888889,47.57,9062.81,1410.74,553.88,-0.001,0.0,100.0,3507.0399999999995
151,142.86,129.83199,1517.7113000000002,47.43,9060.19,1404.56,554.16,0.0003,-0.0001,100.0,3504.06
77,70.07,65.65197,1519.1959166666666,47.63,9070.88,1407.05,553.03,0.0029000000000000002,-0.0004,100.0,3508.519999999999
91,166.23,153.01704,1518.3764333333334,47.27,9074.27,1396.55,554.89,0.0038,0.0,100.0,3506.03
173,182.23,162.71677,1515.7857388888888,47.16,9040.15,1402.64,553.92,0.0021,-0.0004,100.0,3496.6499999999996
179,198.63,184.09209,1516.9483388888887,47.11,9059.09,1401.72,555.1,-0.0008,-0.0005,100.0,3502.64
115,179.09,207.44556,1518.9044999999999,47.14,9071.84,1401.41,554.97,0.0028,0.0003,100.0,3506.7966666666666
3,9.87,7.8563843,1529.5422333333333,47.98,9158.85,1427.18,552.02,-0.0034,0.0002,100.0,3544.67
149,101.49,93.81707,1518.2763333333335,47.59,9060.52,1410.57,552.63,0.0031,0.0,100.0,3506.226666666667
70,64.83,59.661133,1519.6750444444444,47.6,9076.77,1410.21,552.69,0.0,-0.0002999999999999999,100.0,3511.5266666666666
78,57.17,76.66697,1516.824033333333,47.87,9045.81,1405.97,552.31,0.0021,0.0001,100.0,3499.883333333333
134,115.88,110.075676,1517.4331444444447,47.53,9050.54,1411.57,552.43,-0.0011,-0.0005,100.0,3503.2133333333336
95,107.08,109.737114,1517.1762777777776,47.83,9054.09,1407.9,553.44,-0.0016,-0.0002,100.0,3503.273333333333
31,86.6,82.415245,1518.2394166666668,47.5,9062.46,1414.08,552.13,-0.0019,-0.0002999999999999999,100.0,3508.013333333333
198,143.94,155.26253,1517.385272222222,47.24,9058.15,1400.52,553.96,0.0026,0.0001,100.0,3501.97
31,33.89,36.093063,1522.382138888889,47.97,9098.99,1414.12,552.62,0.0042,0.0,100.0,3520.36
168,176.79,188.05519,1516.5346166666668,47.2,9056.2,1400.57,553.56,-0.0022,-0.0004,100.0,3501.3233333333337
133,160.57,171.59879,1516.2774833333333,47.39,9045.95,1406.15,554.26,0.0008,-0.0002999999999999999,100.0,3499.83
216,168.65,173.72795,1517.5197,47.2,9065.77,1402.63,553.72,0.0058,0.0003,100.0,3505.2000000000007
175,120.27,126.56187,1517.9044000000001,47.52,9056.24,1416.48,553.88,0.0015,-0.0004,100.0,3506.7466666666664
244,148.72,150.42119,1517.8423666666667,47.38,9059.02,1411.84,553.53,-0.0047,-0.0002,100.0,3506.08
134,181.45,175.22089,1516.37555,47.26,9050.33,1397.99,554.14,-0.0014,0.0001,100.0,3498.5266666666666
29,23.96,24.672209,1517.8780833333333,48.05,9049.89,1425.51,551.84,0.0026,-0.0001,100.0,3507.816666666666
92,109.39,113.635475,1519.6038777777778,47.19,9085.23,1398.43,554.86,-0.0002,0.0005,100.0,3510.2833333333333
10,14.59,12.698513,1526.6756166666664,47.94,9133.05,1423.57,551.89,-0.0016999999999999997,0.0002,100.0,3534.853333333333
150,174.47,174.9784,1515.720822222222,47.29,9044.67,1408.93,553.49,0.0012,0.0004,100.0,3500.296666666667
94,83.65,89.9749,1519.0970222222222,47.61,9067.59,1407.27,553.55,-0.001,-0.0002,100.0,3507.4900000000002
271,175.47,158.48648,1517.91165,47.09,9069.42,1394.96,554.24,-0.0006,0.0002,100.0,3503.8233333333337
26,80.12,78.97769,1516.1598833333333,47.69,9042.65,1407.78,552.68,-0.001,-0.0001,100.0,3499.3733333333334
106,71.98,66.71758,1518.2965166666668,47.65,9066.07,1411.8,552.41,0.0019,0.0004,100.0,3508.506666666666
125,154.86,147.84708,1517.3428166666665,47.2,9065.4,1397.09,554.33,0.0004,-0.0001,100.0,3503.23
242,164.27,173.19162,1516.457211111111,47.24,9055.99,1398.16,553.89,0.0026,0.0001,100.0,3500.463333333333
19,24.43,29.045979,1521.989288888889,47.96,9085.07,1419.61,552.1,0.0005999999999999998,0.0,100.0,3517.5466666666666
54,86.02,96.04444,1518.858622222222,47.63,9066.8,1410.08,553.3,-0.0005,0.0002,100.0,3508.1699999999996
11,12.77,8.034133,1525.326772222222,47.98,9122.69,1425.87,551.54,0.0008,0.0004,100.0,3532.1800000000003
37,32.5,30.26854,1517.567738888889,47.87,9047.68,1419.23,552.34,-0.0006,-0.0002999999999999999,100.0,3504.9266666666667
201,193.63,189.86813,1516.276372222222,47.18,9044.26,1398.09,554.9,0.0024,0.0,100.0,3496.51
20,45.53,47.644436,1518.033011111111,47.76,9058.51,1412.16,552.47,-0.0006,0.0003,100.0,3506.1433333333334
125,108.8,112.380936,1518.7112333333334,47.59,9071.85,1407.24,553.88,-0.0002,0.0005,100.0,3508.8933333333334
4,7.22,8.693781,1518.1114666666665,48.0,9045.1,1428.95,550.93,0.0005,-0.0002,100.0,3507.3500000000004
196,203.73,178.242,1516.4524555555556,47.0,9054.88,1392.9,553.37,0.0015,0.0002,100.0,3498.2599999999998
98,179.62,155.88974,1518.1978000000001,47.35,9063.2,1406.78,554.77,0.0004,0.0,100.0,3505.776666666667
121,87.67,102.34308,1519.2899777777777,47.29,9070.88,1409.58,553.82,0.0031,-0.0004,100.0,3509.25
310,155.85,154.94339,1517.1020888888886,47.38,9055.97,1401.56,553.52,0.0022000000000000006,-0.0002,100.0,3501.636666666666
148,114.8,100.04846,1518.167311111111,47.61,9071.72,1408.43,553.69,0.0044,-0.0005,100.0,3509.2533333333336
10,11.54,10.037099,1526.5106222222223,48.07,9132.06,1430.3,551.97,0.0008,0.0,100.0,3536.8099999999995
23,35.88,39.48406,1521.7779666666668,47.67,9090.05,1418.63,552.79,-0.0024,-0.0004,100.0,3518.7833333333333
161,161.73,156.13293,1516.7419444444447,47.17,9052.16,1404.47,553.31,0.0003,0.0003,100.0,3501.2666666666664
123,134.94,124.91779,1516.9534,47.45,9052.73,1406.29,553.24,0.0,0.0002,100.0,3502.156666666667
38,19.08,17.27266,1518.6898944444447,48.0,9057.5,1418.32,551.91,0.0024,0.0005,100.0,3507.94
135,145.55,153.75755,1517.8229277777782,47.32,9062.78,1400.46,554.37,-0.0029,-0.0002,100.0,3503.5200000000004
39,20.85,19.008091,1518.8893388888887,48.01,9052.46,1423.57,552.35,0.0015,0.0002,100.0,3508.013333333333
54,56.89,46.789894,1518.975411111111,47.7,9068.08,1417.69,552.83,0.0004,-0.0001,100.0,3511.156666666667
97,74.26,66.70845,1520.2455111111112,47.26,9076.71,1412.64,553.41,0.0019,-0.0002,100.0,3512.203333333333
29,49.73,45.963356,1519.2205833333335,47.92,9062.17,1411.74,552.93,-0.0026,-0.0002999999999999999,100.0,3507.2766666666666
51,54.25,51.017433,1520.7386277777778,47.68,9082.1,1413.12,553.18,0.0023,0.0003,100.0,3514.3000000000006
9,5.93,4.9718866,1519.0355166666668,48.1,9062.27,1425.06,551.36,0.0035,0.0002,100.0,3511.81
36,23.95,24.083076,1516.7847833333333,47.92,9039.96,1423.98,552.19,-0.0026,-0.0002,100.0,3503.953333333333
70,142.27,135.8536,1517.1719999999998,47.71,9051.24,1401.59,553.81,-0.0008,-0.0004,100.0,3500.18
107,152.95,157.84262,1517.8327722222223,47.31,9060.72,1399.16,554.09,0.0005999999999999998,-0.0001,100.0,3502.396666666666
99,173.08,162.62955,1517.4789444444446,47.37,9062.7,1402.72,554.26,0.0024,0.0002,100.0,3504.263333333334
14,15.8,24.998816,1530.617738888889,47.66,9174.31,1417.94,553.05,0.0039000000000000003,-0.0004,100.0,3546.6366666666668
133,147.1,152.66237,1517.4289555555554,47.41,9060.72,1404.42,553.66,-0.001,-0.0005,100.0,3504.183333333333
69,86.45,80.69001,1519.0951722222226,47.59,9070.45,1408.97,553.86,-0.0009,-0.0004,100.0,3509.0033333333336
42,57.33,47.569042,1519.6094944444444,47.61,9069.92,1415.65,552.34,-0.0012000000000000001,-0.0002,100.0,3511.06
55,95.02,95.48983,1517.3466722222222,47.57,9045.31,1413.97,553.2,0.0,0.0003,100.0,3502.283333333333
73,52.36,48.644226,1521.6222500000001,47.59,9098.99,1408.23,552.97,-0.0019,0.0001,100.0,3518.27
54,54.57,50.125904,1520.5829055555557,47.71,9086.53,1407.86,553.31,0.0022000000000000006,0.0001,100.0,3514.0333333333333
86,172.45,144.76962,1517.5490333333332,47.31,9058.01,1402.39,553.96,-0.0014,0.0002,100.0,3502.5699999999997
52,41.51,39.933887,1523.0552055555556,47.58,9102.49,1410.57,553.04,-0.004,0.0003,100.0,3520.213333333333
7,6.77,8.810316,1519.25555,48.23,9064.43,1431.92,551.96,-9.999999999999999e-05,-0.0002,100.0,3514.86
121,152.41,155.4126,1516.408877777778,47.32,9056.64,1395.95,553.78,0.0008,0.0002,100.0,3499.97
29,41.84,38.26789,1517.0816888888887,47.82,9047.32,1411.3,552.68,-0.0029,-0.0005,100.0,3502.146666666666
172,151.86,156.0028,1515.8729666666668,47.48,9043.13,1402.31,553.35,0.0008,-0.0004,100.0,3497.6399999999994
35,39.61,42.288654,1516.804238888889,47.93,9046.31,1416.44,552.27,0.0027,-0.0002999999999999999,100.0,3503.56
8,9.7,11.0799465,1530.7440111111111,47.91,9170.51,1419.33,551.57,-0.0011,-0.0002999999999999999,100.0,3545.9166666666665
162,146.2,149.6057,1517.1187444444442,47.46,9051.55,1405.5,554.14,-0.001,-0.0002,100.0,3501.5033333333326
41,75.68,75.499756,1519.1893611111109,47.59,9073.56,1403.35,553.1,-0.0025,0.0003,100.0,3508.1666666666665
129,169.84,174.96938,1517.1461277777776,47.28,9051.01,1402.97,554.25,-0.0002,-0.0001,100.0,3500.42
180,163.98,164.38982,1517.3664166666667,47.36,9062.2,1398.27,554.13,-0.0029,0.0004,100.0,3502.6100000000006
107,146.69,143.46724,1517.322477777778,47.57,9050.09,1410.79,553.41,0.0008,0.0004,100.0,3502.816666666667
193,176.78,154.77635,1517.2559722222222,47.51,9056.75,1402.18,553.97,0.0,0.0004,100.0,3502.146666666667
150,170.14,163.6731,1517.463538888889,47.43,9055.11,1404.25,554.16,0.0021,-0.0002999999999999999,100.0,3502.263333333334
109,87.83,95.10116,1517.6526222222224,47.89,9053.77,1413.31,553.05,0.0009,0.0002,100.0,3504.99
204,200.08,197.03769,1517.6698222222221,47.02,9071.71,1389.19,554.64,0.0005999999999999998,-0.0001,100.0,3502.64
153,100.53,109.16111,1515.8856,47.62,9042.81,1410.55,552.88,0.0008,-0.0002,100.0,3500.3266666666664
85,114.15,115.36719,1516.3322388888887,47.65,9046.05,1412.83,552.71,-0.0005,-0.0001,100.0,3502.1766666666663
83,140.92,151.87466,1517.2980166666666,47.35,9056.44,1405.01,552.81,-0.0016,-0.0004,100.0,3502.933333333334
178,179.95,182.88031,1515.8852833333335,47.34,9047.24,1400.21,553.45,-0.003,0.0,100.0,3498.263333333334
130,147.44,150.466,1517.5385444444446,47.43,9068.92,1401.57,553.97,0.0,-0.0002999999999999999,100.0,3505.9733333333334
304,146.08,145.27167,1517.8889166666668,47.39,9061.74,1400.35,554.18,0.0009,0.0002,100.0,3503.16
18,24.89,25.89688,1524.5643777777777,47.87,9113.22,1415.06,552.16,-0.0051,0.0004,100.0,3525.383333333333
120,115.85,116.67701,1519.3581222222222,47.33,9066.73,1399.98,553.76,0.0005,0.0,100.0,3504.68
